Ensembl,Mouse_Uniprot,Human_Ortholog,Human_Uniprot,SILAC_adrenal_gland,SILAC_brain_cortex,SILAC_brown_adipose_tissue,SILAC_cerebellum,SILAC_duodenum,SILAC_embryonic_tissue,SILAC_eye,SILAC_heart,SILAC_kidney,SILAC_large_intestine,SILAC_liver,SILAC_lung,SILAC_ovary,SILAC_pancreas,SILAC_skeletal_muscle,SILAC_spleen,SILAC_stomach,SILAC_subcutaneous_adipose_tissue,SILAC_thymus,SILAC_uterus,TPM_adrenal_gland,TPM_brain_cortex,TPM_brown_adipose_tissue,TPM_cerebellum,TPM_duodenum,TPM_embryonic_tissue,TPM_eye,TPM_heart,TPM_kidney,TPM_large_intestine,TPM_liver,TPM_lung,TPM_ovary,TPM_pancreas,TPM_skeletal_muscle,TPM_spleen,TPM_stomach,TPM_subcutaneous_adipose_tissue,TPM_thymus,TPM_uterus
ENSMUSG00000041733,Q9CXI0,ENSG00000110871,Q5HYK3,-0.15331992,-0.007310098,2.751340008,-0.613365714,-1.182622903,-2.40818085,-0.098593553,3.662482921,1.174312882,0.023918936,-0.2421763,-2.041847358,-1.038807226,0.203996382,0.564357797,-0.5493726,0.412065547,-0.198056722,-1.486178439,0.50012903,-0.096290429,-0.105543385,2.228406901,0.154351433,-0.673522736,0.137362797,-0.424983486,1.958591491,0.062919136,-0.200168934,0.424287311,-1.07002743,-1.486388724,-0.739093123,2.595679886,-0.919844723,-0.524048715,-0.019937984,-1.065610671,NA
ENSMUSG00000036270,G5E896,ENSG00000038358,Q6P2E9,0.072249482,NA,-0.119513057,0.018143986,-0.078153773,0.983677148,0.04802534,NA,-0.468950508,0.263124148,-0.241139108,0.351272455,1.001676835,-0.528888952,NA,0.818652994,NA,0.044388799,1.896321053,NA,0.573421129,-1.19814513,-2.841490221,-0.207295693,0.654839014,-0.25926271,-0.09664081,0.163325946,-0.367472544,-0.116944866,-0.211983258,0.45556996,0.834179736,0.145312575,-0.857713564,1.236587496,0.714215783,-0.119087164,1.404407854,NA
ENSMUSG00000061559,A0MNP4,ENSG00000140395,Q9GZS3,0.347562377,0.976276983,0.17946337,-0.156966447,0.342145919,0.653289505,0.210333018,0.123931626,0.019846331,0.005032233,-0.241139108,0.142809404,0.113682066,1.786342341,-0.161548556,0.184209869,0.423871831,0.140570549,1.157769056,0.155512217,-1.216932609,-0.016163968,1.302920131,0.449558765,-1.080146735,0.518663612,1.989011864,-0.066989499,0.58012383,0.226674782,1.309791332,-0.154341539,-0.480413507,-0.251736021,-0.394053071,-0.488577612,-0.582559068,-0.019937984,0.367009954,NA
ENSMUSG00000033128,Q8R0H9,ENSG00000100083,Q9UJY5,0.096215405,0.584671067,0.391989132,0.587019634,0.139787183,0.054685504,0.12233966,0.215806392,0.25242318,0.081947466,-0.239755179,0.663256833,0.494073108,0.303102877,NA,0.758287116,0.824393989,1.052996588,0.773081769,0.277607446,1.087660657,-1.634743456,-1.61995421,-0.780168994,1.459457784,-1.510600248,0.191218293,-0.164008031,-0.434831594,-0.083997651,-0.142049453,0.512600714,0.254934552,0.890579658,-0.284713208,0.649022345,1.319800266,-0.298799153,0.535868578,NA
ENSMUSG00000025967,O70251,ENSG00000114942,P24534,-0.286219254,0.353118945,-0.253836577,-0.843162439,0.40600871,0.283812989,-0.586355457,0.019115136,-0.440426649,-0.083360973,-0.238600935,-0.813417451,-0.322766722,2.590010328,0.058754426,0.036892168,0.750370721,-0.052205852,0.372655275,0.597904547,-0.203429177,-1.244414396,-0.126388348,-1.130411401,0.801387932,0.301387889,2.608879588,-0.655112817,-0.711933855,0.114342206,0.059121154,-0.879532046,0,3.483912614,0.343129254,0.810712923,0.975248457,-0.562062143,0.207242573,NA
ENSMUSG00000020532,Q5SWU9,ENSG00000132142,NA,1.548955165,-3.148417397,3.216536219,-2.601666366,-2.548524164,-1.624472409,-2.026563838,-1.612173464,-3.634873755,-2.303248643,-0.238485579,-1.549435856,-1.47530224,-3.003924601,-0.445913996,-2.646664226,-3.012541545,3.303388161,0.04849967,-2.925944116,2.310577145,-2.051653416,6.601345722,-0.039891671,-1.513771047,-0.691283644,0.138755721,0.709026726,0.855692354,-0.410303965,0.953517552,0.591883994,0.295275368,0.85645047,-2.849319624,-1.333166961,-0.931119797,3.789809009,0.275619234,NA
ENSMUSG00000002546,E9PUQ5,NA,NA,0.167509778,-0.445608884,0.124650352,-0.804111857,0.549028056,0.096655468,-0.281337009,-0.507484672,0.263194636,0.840928733,-0.23709915,-0.064806654,-0.339423378,NA,NA,-0.685665345,NA,0.133448338,NA,-0.327822591,-0.045825728,-0.470764486,-0.008024203,0.060225444,0.486175421,-0.484243311,1.022655913,0.362465056,-0.360197447,-0.215096112,-0.350579097,0.107774703,0.20003375,0.484961012,0.337433054,0.031104138,0.702009441,-0.148390197,-0.293046743,NA
ENSMUSG00000029390,A2RS53,ENSG00000086598,Q15363,-0.136923983,-0.543137462,0.036490602,-1.52713274,1.340309166,-1.323697998,-0.820771778,-1.031217996,-0.631887843,0.8431047,-0.235595509,-0.314759394,0.410633226,3.212688694,-0.360626069,-0.6704675,0.75954312,0.015788248,-0.33344329,0.846546462,1.784511062,-8.76272772,1.085984847,-1.369028943,1.775933204,-8.755725391,-1.025648588,-0.076268488,-0.140161311,0.357230253,1.102820731,0.21908442,1.263597804,2.413570259,-4.931413427,-0.063500635,1.661269564,-0.10752001,0.336017226,NA
ENSMUSG00000033335,G3X9G4,ENSG00000079805,P50570,0.13204351,-0.782236052,0.075767891,-0.062418915,0.324101339,-0.709706911,-0.148484407,-0.501152296,0.237798693,0.736477609,-0.235479854,1.0502496,-0.140614,-0.541866188,-0.307805248,0.77488478,0.342374038,0.498696936,0.775138173,-0.206486404,1.358363845,-1.830328911,-1.083629964,-1.365667956,2.259186007,-1.425761902,0.550551413,-0.216157764,-0.12743525,0.949188331,-0.173533842,0.703988364,0.062009459,1.704848691,-1.170530617,1.534401643,1.873585837,-0.303342193,1.522006645,NA
ENSMUSG00000002014,Q9D8L3,ENSG00000180879,P51571,-0.952554895,-2.267479793,-3.094774273,-2.30010042,1.218403091,-3.008176579,-1.720200825,-0.807871466,-1.749797281,0.067559506,-0.234785399,-1.329119516,-0.973003703,3.646718526,-0.447058079,-1.191349769,-0.333518949,-1.312532697,-1.454167218,-0.34749208,0.85518331,-1.563100137,0.381837559,-0.747803536,1.684095076,-1.347868355,1.75617872,-0.076268488,0.369472204,0.855263379,1.787856417,-0.125175096,0.174313184,3.951700578,0.526692138,-0.562126898,1.649528499,-0.079536868,-0.019416592,NA
ENSMUSG00000029578,Q80W47,ENSG00000157954,Q9Y4P8,0.692495267,1.241571824,1.882818358,1.584744058,0.177507054,1.635263168,1.284477828,-0.887421111,0.277282398,-0.200802465,-0.234090559,NA,-0.123816885,0.530410333,-0.430874957,NA,NA,1.005290963,1.169494093,NA,0.655961555,-0.123873643,-0.09234357,-0.085714654,-0.059136275,-1.041087631,-0.085747675,-0.48026145,0.393123973,-0.385774712,0.710121588,-0.307735915,0.320395963,-0.062242016,-0.557947151,0.24314222,-0.316359651,-0.019937984,0.008368037,NA
ENSMUSG00000031691,E9PV58,ENSG00000105576,O14787,-0.29490507,-0.672972204,0.156242514,1.712451947,0.428443962,0.915075839,1.429734471,-1.456777176,-0.886658249,0.158140494,-0.232235937,0.688670514,0.731591614,-1.19143411,NA,0.94189601,NA,0.535291665,0.756248255,-0.630956206,0.273174441,0.27222912,-0.988002072,-0.221807002,-0.231047735,0.007689247,0.975748433,-0.775346738,-0.810146204,-0.501654178,-0.068339425,-0.131026091,0.473561995,0.158978347,-0.284713208,0.229558756,0.109834505,0.021768811,0.872537758,NA
ENSMUSG00000021377,Q7TNV0,ENSG00000124795,P35659,0.24653929,-0.100051811,-0.45424621,0.384885129,-0.167475491,1.327145123,1.428122072,-0.536743099,-0.323683712,-0.336947763,-0.231307906,0.530117076,0.705632326,NA,-0.091577093,0.847435958,-1.276590361,-0.860530631,1.911304424,0.92773224,0.318044937,2.147971512,1.453012582,1.156625064,-0.076151099,3.674280847,0.525548545,-0.686232872,-0.644943485,-0.605529787,-0.211983258,-0.46805613,-0.293730408,0.160980271,1.797146031,0.53853384,-0.495934668,-1.284266647,0.760806822,NA
ENSMUSG00000031584,P47791,ENSG00000104687,P00390,-0.848547678,-1.928093301,-1.137815981,-0.466788742,-0.024956636,-1.923621628,-0.789666823,-0.988379039,0.492004263,0.437453146,-0.231191877,-0.455927521,-0.669843402,-0.949872566,0.165366494,-0.118803559,-0.701885117,0.049494798,0.032197724,0.168889513,-0.096333642,-0.598953885,-0.266246223,-0.472555199,1.503271925,-0.308195401,-0.952727794,-0.353750879,1.832747275,2.453868862,1.66856057,0.098173463,0.089803929,-0.126826857,0.328301404,0,1.443189339,-0.094972071,-0.747554951,NA
ENSMUSG00000022797,Q542D9,ENSG00000072274,P02786,-1.19053673,-1.907107291,-0.54234662,0.215421006,-0.66691289,1.485622028,0.20263999,NA,NA,1.284124517,-0.231075677,-0.463567677,-0.429972434,-1.224065709,NA,1.344799162,NA,-0.602806907,-0.294640907,-0.546194583,-2.6635133,2.715825173,1.203567263,2.044472659,-0.985731428,2.949242699,1.289904827,1.900829732,-0.031652413,1.175281441,-0.35808627,-0.030901273,-2.307415458,0.811858112,4.929912714,0.733157048,-1.008838853,-0.956356688,0,NA
ENSMUSG00000023026,Q3UH60,ENSG00000066084,Q9P265,-0.550027793,-0.718171906,NA,2.507448962,-0.16210568,NA,-0.058355474,NA,NA,-0.071724191,-0.230495359,0.274668817,NA,0.667033911,NA,0.926055323,NA,1.016757005,-0.943635335,0.300268558,-0.59518291,1.533313314,-1.179282256,1.406717122,-0.276390502,1.115458563,-0.995817219,0.845249832,-0.94021654,-0.060323366,-1.181329967,0.579820182,-0.122940208,-1.625523067,-1.11674189,1.301448271,0.143288604,-0.019937984,0.952963935,NA
ENSMUSG00000029554,Q9WTX8,ENSG00000002822,Q9Y6D9,0.460399872,NA,NA,0.145023279,-0.142656044,NA,-0.009573229,0.962042985,0.041128239,0.012613623,-0.229914379,-0.001735326,0.631580761,-0.914268743,NA,0.579735414,NA,-0.37244876,1.601040473,1.080803704,0,-0.684654673,-1.806247758,-0.057769802,0.568984058,0.907066807,-0.924646657,-0.491313888,-0.543736797,0.133258107,0.445691329,0.067692132,1.106147293,-1.123426368,-1.376071901,0.810556304,0.84327828,-0.229251691,3.138161883,NA
ENSMUSG00000025651,Q9CZ13,ENSG00000010256,P31930,-0.220144692,-0.496496573,2.68819657,0.096036791,-1.073870811,-2.795419458,-0.107746149,2.611672278,0.869704583,-0.321956063,-0.229333632,-2.270952788,-1.92257103,-0.800329658,0.052042765,-2.145999282,-0.309366245,-0.580472611,-1.520403473,-1.874173057,0.927020792,-2.148740047,1.543696757,-0.60248062,2.107919313,-2.967698374,3.699081255,2.608556357,1.056436863,0.757482116,1.149462587,-0.717416561,0,2.450834816,1.33596675,-0.465924636,1.313303678,-0.066155433,-0.138470146,NA
ENSMUSG00000074797,Q60I30,ENSG00000125877,Q9BY32,0.319416053,1.363731647,0.536527812,0.316763711,-0.368002154,0.748897695,1.168278703,0.24644365,0.326576038,0.152732601,-0.229101184,-0.011353047,-0.023162523,-0.106112859,-1.830537819,0.026813118,0.208129052,0.326476698,0.626764652,0.271165198,-0.264124422,-0.990064431,0.42483692,0.032299007,0.139984688,-1.590670035,-0.442433374,0.153871169,0.098623566,0.450233369,0.439611516,-0.776690147,0,-0.378542248,-2.105631637,-0.328162215,0.135449282,-0.057395708,0.382619713,NA
ENSMUSG00000056131,Q9CYR6,ENSG00000013375,O95394,0.186228758,-1.399568493,-1.770703342,-0.093348269,0.475071364,-0.319916382,0.003280907,-0.683367375,0.534876225,1.249108811,-0.226541719,0.314983404,-0.362075036,1.000154772,-1.220800404,-0.130225394,0.909851241,-0.627538436,-0.278620049,-0.596927,-0.256047911,0.813411467,-0.56943051,0.412898656,0.165251116,1.63520514,-1.84304949,-0.256088726,0.991667963,1.452740632,0.529546623,0.182162087,0,-1.216460567,0.43836757,-0.539091756,-1.496231982,-0.168267176,-0.589643187,NA
ENSMUSG00000054309,Q9QXK7,ENSG00000119203,Q9UKF6,-0.103825922,-1.269502167,-0.355692631,-0.05454896,NA,0.933965289,NA,-1.308312619,-0.410634668,0.206235922,-0.224560921,0.438726483,-1.011004292,-0.929161434,-1.039488918,1.410608464,-1.878033466,-0.073373845,0.311376145,-1.141603016,-1.016435688,0.170529636,0.121033875,0.175007168,-1.914713014,0.971657936,-1.183644353,-0.200840957,-0.12743525,-0.161024212,0.015966268,-0.434992325,-1.111401528,0.138258939,0.584881873,0.03992949,-1.775998477,0.126496719,-0.56732297,NA
ENSMUSG00000032067,Q9R1Z7,ENSG00000150787,Q03393,0.156716519,1.776392069,1.92538604,-0.267648308,-0.736719364,-1.77248418,0.618666516,2.015661884,1.531910063,-0.204197794,-0.220824841,-0.48531031,0.232268454,-0.647878893,NA,0.06165936,0.659636115,1.10421078,-0.251784763,0.761938487,-1.084531405,0.665056689,3.646915055,0.077507278,-1.639529922,-0.254731135,0.686171606,0.240965246,0.731208738,-0.186466981,0.513473377,-0.614963668,-1.36082141,1.285090775,0.540265263,-0.360556893,-2.315531235,0.074711928,-0.243883194,NA
ENSMUSG00000020056,Q9CR27,ENSG00000120860,Q9Y3C0,0.654920878,2.178063549,NA,0.5554618,-0.083328446,-0.130529417,NA,NA,0.895850595,NA,-0.219772279,NA,0.163955933,1.251060637,NA,0.447148396,0.693857545,0.272611504,0.972790199,1.193258772,-1.51801171,0.390292876,2.502215591,-0.039891671,-1.395837211,0.105214644,1.194022993,0.668535819,0.620316661,0.600871262,0.230262624,-0.328284419,-0.565192616,-0.056786047,2.336367968,-0.462569661,-1.305258541,0.745013582,-0.091625296,NA
ENSMUSG00000025917,O35864,ENSG00000121022,Q92905,0.504369768,1.890175587,0.501449195,0.821993014,-0.083974108,0.258136703,1.126824291,1.047554922,-0.099984049,-0.354079639,-0.219655395,0.045090983,0.104431964,0.95387888,1.191376256,-0.097329238,0.053012298,0.618615096,0.303106906,0.531350791,-1.503469991,0.744973757,1.640730604,0.584684303,-1.627553263,1.112236151,1.266881997,0.50315227,-0.12743525,0.193793408,0.513644759,-0.815829989,-1.07831581,0.658398627,3.345628313,-0.773267904,-1.627670231,0.213273185,-0.340382253,NA
ENSMUSG00000028136,Q3UHD6,ENSG00000143376,Q96L92,0.367251951,0.965910958,0.261577439,1.672063307,-0.118788508,-0.262181025,0.363179473,-1.42551887,0.467378057,-0.586589488,-0.218250679,0.862175256,0.039679185,-0.986957967,0.543140394,0.289325581,-0.630241127,0.058647114,0.428906358,-0.546599824,-0.340459366,2.074407222,0.600588942,1.516024473,-0.636879269,0.916937294,-0.456504965,-0.012114895,0.488759063,-0.542591927,-0.17886628,-0.035452488,-0.467233329,-0.68711415,1.486265818,-0.070853618,-0.667752561,-0.019937984,0.294940939,NA
ENSMUSG00000038670,Q5XKE0,ENSG00000086967,Q14324,-2.356304541,NA,0.745056284,-3.132362376,NA,NA,2.190983451,NA,NA,NA,-0.216727308,NA,NA,-1.253623148,7.197860722,0.5011916,NA,-0.319038295,-1.034300203,NA,-3.2649796,-1.376092468,5.16235553,0.964255059,-2.833616118,-1.606129337,8.360941417,4.234007733,2.75150403,-0.215096112,-3.387971953,3.52508757,1.297409089,5.839115463,13.82506148,2.084167971,2.419724946,-0.175783764,-0.005816676,NA
ENSMUSG00000020257,B2RXQ8,ENSG00000164091,Q6UXN9,0.237109045,-0.026407132,-0.210397328,0.733759448,0.008782731,1.150126012,0.648026345,-0.800310534,-0.339298224,0.184253952,-0.216727308,0.528937334,0.81782039,-0.725480535,0.314292262,1.308463485,-0.181121297,-0.047307946,1.793590658,0.934073382,0.312249289,0.338050178,-1.783912558,0.261373593,-0.132594744,0.487547843,-0.867565251,-0.490276128,-0.706851764,0.0063282,-0.311496255,-0.257564804,0.321885794,-0.299889061,-0.998585906,0.424530152,-0.393280274,-0.019937984,0.523105437,NA
ENSMUSG00000028426,P54728,ENSG00000119318,P54727,-0.470987652,2.06001129,-1.071371366,-0.156108749,-0.251817906,-0.166045363,-0.033839537,1.367552301,0.074640172,-0.411859365,-0.214967737,-0.140766364,-0.628811761,1.963864173,1.214655391,-0.001573034,0.868636174,-0.466869742,0.166193449,0.905344784,0.433403836,-0.201670938,-0.447131368,-0.300747955,0.488978315,0.486979591,-0.183116905,-0.115949775,-0.357050655,-0.247843547,1.267741465,-0.069557091,0.026105823,0.496779743,0.676596603,0,0.46367492,-0.381369653,0.00709213,NA
ENSMUSG00000040843,Q8BH58,ENSG00000143155,O75663,-0.407688509,1.257890179,0.49874624,0.616600606,-0.268723913,0.000222788,0.90098454,-0.159518913,-0.282316297,0.081311759,-0.214615619,0.083310432,0.164877888,-0.836386053,NA,0.032060176,-0.909624666,-0.089610971,0.734257683,0.028751258,-0.166001493,0.126272778,0.746398547,0.036322593,-0.174041404,-0.174543389,-1.711284157,0.280949054,-0.049114781,-0.444706157,-0.176367175,-0.313409013,-0.182452563,-1.589059818,0.172380682,-0.287366385,-0.57391534,-0.448958629,0.208643858,NA
ENSMUSG00000038991,Q3TEE8,ENSG00000239264,Q8NBS9,0.045733607,-1.364678214,-2.079366432,-2.567970696,0.779191723,-1.055752211,-1.317513953,-0.9853067,-0.765403014,1.657385024,-0.214380745,-0.698244619,-0.170045297,0.514924243,-0.060305078,-0.504024088,-0.159414185,-0.25899177,-1.093711362,0.319517828,1.925087238,-2.231710059,-1.852808869,-2.213708839,1.916236529,-1.003939051,1.134170501,-0.925006502,-0.12743525,1.227544348,0.900787687,0.511777131,1.347311934,2.018610057,-1.342175988,0.684384061,1.957363239,0.226654556,-1.203519599,NA
ENSMUSG00000020680,Q8BQ46,ENSG00000172660,NA,0.249196048,0.386805281,1.45570913,0.087899124,-1.256635698,-0.969286472,-0.265724855,2.080704137,0.588989536,-0.922462574,-0.213793459,-1.813624995,-0.155606262,1.286025035,0.303394448,0.2732673,-0.207499071,0.017782923,-0.644441219,1.788311902,-1.564921626,2.067682716,1.585130098,1.777810253,-0.170664942,3.802424829,0.576204422,-0.23760224,-0.316974134,0.207994238,0.537332005,-0.428114467,-1.844896679,2.658993299,0.947416648,0.377612662,-0.620870438,-0.683833986,0,NA
ENSMUSG00000026203,Q3TB24,ENSG00000135924,P25686,-0.136537565,4.113319225,0.398590597,1.510987323,NA,NA,1.598027908,2.409182076,0.030953303,-1.228697759,-0.212383285,0.723332042,NA,NA,1.402773257,-0.375664,NA,NA,NA,0.059012052,0.72814054,-0.467187733,-0.408411611,0.358105856,-0.40771498,-1.308073923,2.22131203,0.751795997,-0.486507222,-1.386335521,1.187208146,0.072016618,0.405233944,0.561420962,0.592906878,0.128657254,0.332900698,-0.628757309,-1.458416478,NA
ENSMUSG00000019494,O88545,ENSG00000168090,Q7L5N1,0.51382418,1.651151317,0.58163087,0.898785855,-0.229003108,0.102271561,1.288199238,1.544330065,0.05230078,-0.278900727,-0.212147889,0.030007183,-0.114031095,0.813269121,0.207436419,-0.236997059,0.14914983,0.694709293,0.736806149,0.916674158,-0.333100587,-0.080766452,0.668381829,-0.148758533,-0.279725596,-0.036389091,1.694566476,0.673424047,0.470821362,0.188878528,1.229440514,-0.809729981,-0.349129124,1.344188598,1.522397947,-0.596761592,-0.088127217,0.035448953,-0.382382261,NA
ENSMUSG00000026718,P70297,ENSG00000136738,Q92783,0.232675241,2.719609012,-0.023598913,1.440558832,-0.221160778,0.091719837,0.390677447,-0.044459871,0.578359254,-0.448416768,-0.211912885,0.606894688,-0.046450214,0.212396272,-1.585185117,-0.53660401,0.637146033,-0.053020569,0.092349381,0.20118412,0.068735024,0.810285762,-0.005734893,0.908839915,-0.423194884,0.234317438,-1.710918651,-0.344009014,-0.192297259,-0.215096112,-0.045622103,-0.0593501,-0.270130289,-1.958637543,-0.000895885,-0.729235553,0.176062896,-0.166887167,0.140778549,NA
ENSMUSG00000031600,Q8CHS8,ENSG00000155975,Q8NEZ2,-0.193264851,2.659914789,0.373448537,0.267033319,-0.297395358,0.354750076,0.66095647,NA,0.410155771,0.135983119,-0.211559743,0.168755662,NA,NA,NA,NA,NA,NA,0.111902585,NA,0.554860953,1.203615932,0.503650536,0.54608094,0.291649815,0.11880736,-1.299441394,-0.41156338,-0.762014977,-0.996018562,0.324537423,-0.4034958,0.063491563,-0.492878838,2.201542261,-0.602058611,-0.230454028,-0.903545539,0,NA
ENSMUSG00000001576,Q4FK22,ENSG00000113719,Q969X5,0.096851698,NA,-0.589996626,0.047770258,1.885400781,NA,-0.07282484,NA,NA,0.852824348,-0.210618217,NA,NA,1.367159009,NA,NA,NA,1.342600986,-0.936869389,NA,1.016358024,-0.582094969,0.563742391,-0.510255986,0.338509076,-0.254731135,0.762337149,-0.207080086,0.248093925,0.242650989,0.90322095,-0.079559216,0.702390768,1.210648045,-0.295160346,-0.479066766,1.079646673,1.079048223,-0.612336477,NA
ENSMUSG00000043445,Q8CHP8,ENSG00000184207,A6NDG6,0.477161479,0.77590728,0.688085734,1.026773637,-0.350296082,-1.658356423,-0.107955949,0.83573928,-0.134650274,0.660513366,-0.210618217,-0.295506742,-0.904774461,-0.266749248,1.668707831,NA,-0.544981489,-0.334421417,-0.282782403,-0.951982015,2.849134607,-1.770938151,-0.746276301,-0.003272864,2.983127232,-2.49065132,1.092612677,-0.496401146,-0.466892804,0.883795946,-0.092100653,-0.301427867,1.309882992,0.776060895,-0.047965428,0.39468654,1.649627239,-0.633414315,0,NA
ENSMUSG00000078812,P63242,NA,NA,-0.153447225,0.258726808,-0.009868572,-1.027532264,0.316448245,-0.093487657,-0.353337065,0.380725766,-0.150456731,-0.199830754,-0.210147331,-0.540132387,-0.419603334,2.814404129,0.350324786,-0.080526329,0.803551923,-0.0433502,0.850902175,0.776463327,-0.360827732,-3.200702457,-0.408411611,-0.607779202,0.123830004,-1.20667091,4.87118797,0.145362946,0.195120141,0.732828343,0.880884512,-0.606927064,-0.347960015,2.904954941,-1.342161776,0.114395999,0.220261399,0.029736846,0.382599579,NA
ENSMUSG00000062929,P45591,ENSG00000165410,Q9Y281,-0.421503498,1.876838848,0.161955377,0.555923118,0.529227174,0.079027268,0.650773005,3.376540503,0.230293931,-1.386998397,-0.206727947,-0.252665037,-0.461292506,-0.698489532,4.098254302,-1.758693491,1.642066974,0.074560712,-1.333063555,1.269851734,-1.349928624,2.036838093,3.153479618,1.044193195,-2.639208432,1.964310689,1.442004485,2.92911138,0.238287466,-0.215096112,0.140038362,-0.203705927,-2.598413465,0.495701536,6.092229877,-1.942511747,-1.985133407,0.217205382,-1.293117528,NA
ENSMUSG00000021660,Q64152,ENSG00000145741,P20290,-0.428887924,0.27717823,-0.982357645,-1.882407096,0.626707101,1.216040278,-1.122509716,1.429269767,0.206278344,0.57129028,-0.206019347,-0.97500479,0.127938275,2.580827833,1.016261485,0.566094493,2.066180342,-0.298917578,0.718858662,2.898510811,-1.867005904,-1.034194697,1.362117683,0.898508079,-1.065527987,-0.46913656,1.690289542,0.546273779,0.552202846,1.335596478,0.378553008,-0.165552588,-0.647137879,2.145720945,0.422888852,0,-1.204536373,0.544400051,0.465409515,NA
